DATASET_HEATMAP
SEPARATOR,COMMA
DATASET_LABEL,pathways
COLOR,#ff0000
FIELD_LABELS,Cysteine.Biosynthesis,Sulfite.Export,Methanethiol.Degradation,Cysteine.Degradation,Coenzyme.A.Degradation,S.adenosyl.L.homocysteine.degradation,Cysteate.Degradation,DMSP.degradation,Biotin.Degradation,N.acetyltaurine.Transport,Sulfoacetaldehyde.Degradation,Isethionate.Transport,DHPS.Transporter,Methionine.Synthesis,X3.Mercaptopyruvate.Degradation,Glutathione.Synthesis,Glutathione.disulfide.degradation.and.synthesis,Biotin.Transport,Taurine.Degradation,DHPS.Degradation,Methanethiol.Synthesis,Methionine.Degradation,Hypotaurine.Degradation,Taurine.Transport,Methanesulfonate.Degradation,Choline.O.sulfate.Transport,Methionine.Transport,Sulfolactate.degradation,Sulfopyruvate.Degradation,Methionine...N.Acyl.L.homoserine.lactone,SO4thiosulfate.transporter,Dimethylsulfoxide.Degradation,Choline.O.sulfate.Degradation,Dimethylsulfone.Degradation,Glutathione.Transporter,Sulfite.Dehydrogenase
TARA_SAMEA2621859_METAG_MBGOCLKP,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0.5,1,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2621859_METAG_MBMHKJLE,1,1,1,1,0,0,1,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2621859_METAG_NKJEDIGE,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0.5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2621859_METAG_OBINDPII,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0.666666667,0,1,0,0,0,0,0,0,0,0,0.666666667,1,0,0
TARA_SAMEA2621859_METAG_OEPCBAAH,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
TARA_SAMEA2621859_METAG_OFPIMBEP,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0.5,0,1,1,0,0,0.333333333,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TARA_SAMEA2621990_METAG_AHAJKNHN,1,1,1,1,1,1,1,0,1,1,0,0,0,0.5,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2621990_METAG_CKNIILJE,1,1,1,1,1,1,1,1,0,0,0,1,1,0.833333333,1,1,0,1,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2621990_METAG_ENDMPDDL,1,1,1,1,1,1,1,1,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2621990_METAG_FEBDFCLP,1,0,1,0.5,0,1,1,0,0,0,0,1,1,0.666666667,1,0.5,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2621990_METAG_IFAAFFGP,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2621990_METAG_KECGOEPK,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2621990_METAG_MCOCAHAH,0.5,0,1,1,1,1,0,1,0,0,1,1,1,0.833333333,1,1,0,1,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2621990_METAG_NEGMJBBN,1,1,1,1,1,0,0,1,0,0,1,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2621990_METAG_NPMDPEGK,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2621990_METAG_OMFNCAAD,1,0,1,1,1,0,1,1,0,1,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2621990_METAG_PDKHNIGP,1,1,1,1,1,1,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2621990_METAG_PIMBOAPG,1,1,1,1,1,1,1,1,1,0,1,0,0,0.833333333,0,1,0,0,0,1,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622021_METAG_AFNAJJPE,1,1,1,1,1,1,1,1,1,0,1,0,0,0.833333333,0,0,0,0,0,0,0,0.666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622021_METAG_BHOOHFPL,1,0,1,1,1,0,0,1,1,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622021_METAG_CCKCJKOB,1,1,0,0.5,1,1,1,0,1,0,0,0,0,0.75,1,0.5,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622021_METAG_CHGKKNHA,1,1,1,1,1,1,0,1,0,1,0,1,1,0.833333333,0,1,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622021_METAG_DDHLCEEJ,1,1,1,1,1,0,1,0,0,0,1,0,0,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622021_METAG_DHAFGLBP,1,1,1,1,0,1,1,1,0,1,1,0,0,0.666666667,1,0,0,1,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0
TARA_SAMEA2622021_METAG_EEHBEFPG,1,1,1,1,1,1,1,0,1,0,0,1,1,0.666666667,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622021_METAG_FLDLPNLN,1,1,1,1,0,1,1,0,0,1,1,1,1,0.833333333,0,0,0,0,0,1,0,0.333333333,0,0,1,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622021_METAG_GAIBBCMN,1,1,1,1,0,0,1,1,0,0,1,0,0,0.666666667,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0
TARA_SAMEA2622021_METAG_GIJMHGIC,1,1,1,1,0,1,1,1,1,0,0,1,1,0.666666667,0,0,0,0,1,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622021_METAG_HPKKJKHP,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0
TARA_SAMEA2622021_METAG_IEJFOHBI,1,1,1,1,1,1,0,1,1,1,1,1,1,0.666666667,0,0.5,0,0,1,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622021_METAG_IHKGGJDE,0.5,1,0,1,1,1,0,0,0,0,0,0,0,0.25,0,0.5,0,0,0,0,0,0.666666667,1,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622021_METAG_KNJHEPIC,1,1,1,1,1,0,1,0,1,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622021_METAG_LAILKBCN,1,1,1,1,1,1,1,1,0,0,1,0,0,0.833333333,0,0,0,0,0,0,0,0.666666667,0,0,1,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622021_METAG_LODGFNPF,1,0,1,1,1,1,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622021_METAG_MNGGKDJE,1,1,1,1,0,1,1,1,0,1,0,0,0,0.833333333,1,0,0,1,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622021_METAG_NGPAAMPJ,1,1,0,1,0,0,1,1,0,0,1,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622021_METAG_OEBPDENL,0.5,0,0,1,0,1,0,1,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622021_METAG_OKNMJKIE,1,1,1,1,1,1,1,0,0,0,0,1,1,0.666666667,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622021_METAG_OOECPOGP,1,1,1,0.5,1,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622021_METAG_PODNECKL,1,0,1,1,1,0,0,1,0,1,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622048_METAG_AFKPCFFI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0.666666667,0,0,0,1,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622048_METAG_BKMMCDLL,1,1,1,1,1,1,1,1,1,1,0,0,0,0.75,1,0,0,0,1,0,1,0.666666667,0,0,0,1,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622048_METAG_CDPGMKPF,1,1,1,1,1,1,1,1,1,0,0,1,1,0.666666667,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622048_METAG_CFCNBICI,1,0,1,1,1,1,1,1,1,0,0,1,1,0.75,0,0.5,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622048_METAG_DLHNHHMP,1,1,0,0.5,1,1,1,1,0,0,1,0,0,0.666666667,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0
TARA_SAMEA2622048_METAG_DNLABAEB,1,1,0,1,1,1,1,1,1,1,1,1,1,0.666666667,0,0,0,0,0,0,0,0.666666667,0,0,1,0,0,0,0,0,0,0,0.333333333,1,0,0
TARA_SAMEA2622048_METAG_DPOIOJJN,0.5,1,0,1,0,1,0,1,0,0,1,0,0,0.5,1,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622048_METAG_EDPELLCB,1,0,1,1,1,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622048_METAG_ENHCJFFL,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0.5,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622048_METAG_FGNBCDHL,0.5,1,1,1,0,0,1,0,0,1,0,1,1,0.666666667,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622048_METAG_HJBEHACA,1,1,1,1,1,1,1,1,1,0,0,1,1,0.666666667,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622048_METAG_IIFOMHMK,1,1,1,1,1,0,1,1,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622048_METAG_IMLALHCJ,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622048_METAG_JBIGLMJE,1,1,1,1,1,1,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622048_METAG_KIJODANL,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0.666666667,0,0,1,0,0,0,0,0,0,0,0.666666667,0,0,0
TARA_SAMEA2622048_METAG_KPJKIDNI,1,0,0,0,1,0,0,0,1,0,0,0,0,0.833333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622048_METAG_LGMIBKNM,0.5,0,0,1,0,1,1,1,1,1,1,0,0,0.75,1,0,0,1,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622048_METAG_MBPEMGHL,0.5,0,0,0.5,0,1,1,0,1,0,0,0,0,0.5,1,0.5,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622048_METAG_MKCCBCEH,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0
TARA_SAMEA2622048_METAG_NCDIGJJK,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0.5,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622048_METAG_NFBPIMAH,1,0,1,1,1,0,0,1,1,0,1,1,1,0.666666667,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622048_METAG_NFCGIFOD,1,1,1,1,1,1,1,1,0,0,1,0,0,0.666666667,0,1,0,0,0,0,0,0.666666667,0,0,0,0,0,1,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622048_METAG_NJCCBHMN,0.5,1,0,1,1,1,1,1,1,1,1,0,0,0.5,0,0,0,1,1,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622048_METAG_OJBANIPE,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0.666666667,0,0,1,0,0,0,0,0,0,0,0.666666667,0,0,0
TARA_SAMEA2622048_METAG_PBNDAOBM,1,1,1,1,1,1,1,1,0,0,1,0,0,0.833333333,1,0,0,0,1,0,0,0.666666667,0,1,0,0,0,0,1,0,0,0,0.666666667,0,0,0
TARA_SAMEA2622048_METAG_PEPHGIFB,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622048_METAG_PGPEPOMC,0.5,1,0,1,0,1,1,1,0,1,1,0,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622048_METAG_PHCPDPAP,1,1,0,1,1,1,1,1,1,1,1,0,0,0.833333333,1,0,0,1,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0.333333333,1,0,0
TARA_SAMEA2622074_METAG_BDKIPAHI,1,1,1,0.5,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622074_METAG_COJFLNPO,1,0,1,1,1,0,0,0,0,0,1,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622074_METAG_DBJEHILP,1,1,1,1,1,1,1,1,0,0,1,1,1,0.833333333,1,1,0,1,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622074_METAG_DCFDLKAB,1,1,1,1,1,1,0,0,0,0,0,0,0,0.666666667,0,0.5,0,0,0,0,0,0.666666667,1,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622074_METAG_DICDCFLD,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.666666667,1,0,0
TARA_SAMEA2622074_METAG_IELCEBLO,1,1,1,1,1,1,0,0,0,0,1,1,1,0.75,0,1,1,0,0,0,0,0.666666667,0,1,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622074_METAG_ILKMGLDH,1,1,1,1,0,1,1,1,1,1,0,0,0,0.75,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622074_METAG_INCBMAHF,1,1,0,0,1,1,0,0,0,0,0,0,0,0.666666667,1,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622074_METAG_JDGAKLBG,1,1,1,1,1,1,1,0,0,0,1,0,0,0.333333333,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622074_METAG_JKOGFJOM,1,1,1,1,0,0,1,0,0,0,1,1,1,0.833333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622074_METAG_JNBJNFEA,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622074_METAG_LKACPLPM,1,0,1,1,0,0,0,0,0,0,0,1,1,0.666666667,0,0.5,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622074_METAG_OFPBOOHJ,1,1,1,1,1,1,0,1,0,1,0,1,1,0.666666667,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622074_METAG_OKPMBIFH,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622074_METAG_OLMHELMO,1,1,1,1,1,1,0,0,1,1,0,0,0,0.333333333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622097_METAG_AFAJDPDE,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622097_METAG_AJGPEBIE,1,1,1,1,1,0,0,1,0,1,1,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622097_METAG_AOMBDELM,1,1,1,1,1,1,1,0,0,1,1,1,1,0.833333333,0,0,0,0,0,0,0,0.666666667,0,0,1,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622097_METAG_BBADCCBB,1,1,1,1,1,1,0,1,0,1,0,0,0,0.333333333,0,0,0,1,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622097_METAG_BIKMHFNB,1,1,1,1,0,1,1,1,0,0,1,1,1,0.5,1,0,0,1,0,0,0,0.666666667,0,0,0,0,0,1,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622097_METAG_BLHADOEN,1,1,1,0,1,1,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622097_METAG_BMEACDEL,1,1,1,1,1,1,1,1,1,1,0,0,0,0.75,0,0,0,0,0,0,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622097_METAG_CBGOIALJ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622097_METAG_CGPDAOLO,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622097_METAG_CJDFGJHP,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0
TARA_SAMEA2622097_METAG_CLMOGLJJ,1,0,1,1,1,1,0,1,0,0,1,0,0,0.75,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622097_METAG_DGLIKEIP,1,1,1,1,1,0,1,1,1,1,1,1,1,0.833333333,0,0,0,0,0,0,0,0.333333333,0,0,1,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622097_METAG_DKMMMDIM,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622097_METAG_DMMKGHCB,1,1,1,1,1,1,0,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622097_METAG_DNGGBMJM,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622097_METAG_ECJHKAMO,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0.5,1,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622097_METAG_FHFIELAB,1,1,1,0.5,1,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622097_METAG_FICAAKDN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,0,0.666666667,1,0,0,0,0,0,0,0,1,0,0.666666667,0,0,0
TARA_SAMEA2622097_METAG_FLNINHCA,1,1,1,1,1,1,0,1,1,1,1,1,1,0.833333333,1,1,1,0,0,0,0,0.666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622097_METAG_HAJBCCJL,1,1,1,1,1,1,1,1,0,0,0,1,1,0.833333333,1,1,1,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622097_METAG_HBPMPIGL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622097_METAG_HGADEAJE,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0.5,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622097_METAG_HGHINCJN,1,1,1,1,1,1,1,0,0,0,1,1,1,0.833333333,1,0,0,1,0,1,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622097_METAG_HMNDCNBK,1,1,1,1,1,1,1,0,0,1,0,0,0,0.75,0,0,0,1,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622097_METAG_IAMGCKJD,1,1,1,0,1,1,0,1,0,0,0,1,1,0.666666667,0,1,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622097_METAG_IKIBMOFL,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622097_METAG_JIKLHBEF,1,1,1,1,1,1,1,1,0,0,1,0,0,0.833333333,1,0,0,1,0,0,0,0.666666667,0,1,0,0,0,1,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622097_METAG_JKGCFDEC,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622097_METAG_JNANGMHD,1,1,1,1,1,1,0,1,1,1,1,1,1,0.833333333,1,1,1,0,1,0,0,0.666666667,0,0,1,1,0,0,0,0,0,0,0.666666667,0,0,0
TARA_SAMEA2622097_METAG_KFICFFMA,1,0,1,1,1,0,1,1,0,0,0,1,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622097_METAG_KIEMIALO,1,0,1,1,1,0,1,0,0,0,0,1,1,0.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622097_METAG_LGOAIEML,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622097_METAG_LOADCEEJ,1,0,1,1,1,1,0,1,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0.333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622097_METAG_MIHHGABE,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,0,0,0,0,0,1,0,0.666666667,0,0,1,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622097_METAG_NFKPCCND,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622097_METAG_NOJCBHLI,1,1,1,0,1,1,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMEA2622097_METAG_NPDIAAFP,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622097_METAG_NPMLOKCP,1,1,1,1,1,1,1,0,0,1,1,1,1,0.75,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622097_METAG_PEGOJAHG,1,1,1,1,1,1,1,1,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622097_METAG_PHLLIGHB,1,1,1,1,1,1,1,1,1,1,0,0,0,0.666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622097_METAG_PNKFOLCJ,1,1,1,1,1,1,1,1,0,0,1,0,0,0.666666667,1,0,0,1,0,0,0,0.666666667,0,0,0,0,0,1,0,0,0,0,0.333333333,0,0,0
TARA_SAMEA2622112_METAG_FEDMBOLB,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.666666667,0,0,0
TARA_SAMEA2622112_METAG_IANOCNJD,1,1,1,1,1,1,1,0,0,1,1,1,1,0.833333333,1,0.5,0,0,0,0,0,0.666666667,1,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
