DATASET_HEATMAP
SEPARATOR,COMMA
TARA_SAMEA2621277_METAG_LJGPFCCG,86.8
TARA_SAMEA2621277_METAG_MHELEDKP,84.27
TARA_SAMEA2621277_METAG_MHMODPJB,93.35
TARA_SAMEA2621277_METAG_OCOMEIBA,80.5
TARA_SAMEA2621277_METAG_PBHFIMIL,88.28
TARA_SAMEA2621277_METAG_PGDHLOED,80.45
TARA_SAMEA2621277_METAG_PLEPKJPC,75.84
TARA_SAMEA2621278_METAG_AJOJAPJO,94.7
TARA_SAMEA2621278_METAG_BADJEJDG,94.79
TARA_SAMEA2621278_METAG_BCECPHHK,94.53
TARA_SAMEA2621278_METAG_BEOCLKIM,83.74
TARA_SAMEA2621278_METAG_BMGJHFGO,89.84
TARA_SAMEA2621278_METAG_CBFPPMLK,81.53
TARA_SAMEA2621278_METAG_CEJOLOBL,85.71
TARA_SAMEA2621278_METAG_CFBIOLIO,82.14
TARA_SAMEA2621278_METAG_EKPMEIKC,81.49
TARA_SAMEA2621278_METAG_FOJCFOBN,87.4
TARA_SAMEA2621278_METAG_GBHACOOI,75.26
TARA_SAMEA2621278_METAG_GMLIGPEM,85.69
TARA_SAMEA2621278_METAG_HKJFIPKH,77.12
TARA_SAMEA2621278_METAG_IFACIPCA,84.35
TARA_SAMEA2621278_METAG_JCNLAAAD,91.34
TARA_SAMEA2621278_METAG_JHIMJJNO,86.14
TARA_SAMEA2621278_METAG_KCEMNAML,86.6
TARA_SAMEA2621278_METAG_KEADFBLO,96.42
TARA_SAMEA2621278_METAG_LPNCLAJG,82.06
TARA_SAMEA2621278_METAG_MJBDNEEM,85.32
TARA_SAMEA2621278_METAG_NBLPKAOK,76.98
TARA_SAMEA2621278_METAG_NCLNNEBJ,85.99
TARA_SAMEA2621278_METAG_NGCKONKJ,79
TARA_SAMEA2621278_METAG_NMIOPJPK,91.07
TARA_SAMEA2621278_METAG_OCFMHDJK,82
TARA_SAMEA2621278_METAG_PGOEGBIC,87.14
TARA_SAMEA2621285_METAG_FIHIBEFB,92.24
TARA_SAMEA2621285_METAG_FJOENMBL,97.72
TARA_SAMEA2621285_METAG_ICLNENCH,80.43
TARA_SAMEA2621285_METAG_JHHENPEL,100
TARA_SAMEA2621285_METAG_PCAMDDLD,94.16
TARA_SAMEA2621285_METAG_PDIJJACG,90.42
TARA_SAMEA2621287_METAG_ACOADIJL,75.31
TARA_SAMEA2621287_METAG_BBCLLGLF,83.82
TARA_SAMEA2621287_METAG_BNCEPPMJ,75.57
TARA_SAMEA2621287_METAG_BNJOIOHH,83.84
TARA_SAMEA2621287_METAG_BPKBMIBO,90.59
TARA_SAMEA2621287_METAG_CBFAEDAG,94.56
TARA_SAMEA2621287_METAG_CFHEBDOK,79.13
TARA_SAMEA2621287_METAG_CGCMNBEK,75.96
TARA_SAMEA2621287_METAG_CKILIGCP,84.38
TARA_SAMEA2621287_METAG_DFAHAMKF,93.84
TARA_SAMEA2621287_METAG_DKFGCKHM,82.81
TARA_SAMEA2621287_METAG_FFNGLIJO,99.36
TARA_SAMEA2621287_METAG_FIELKBND,86.52
TARA_SAMEA2621287_METAG_FLBJPHKE,92.27
TARA_SAMEA2621287_METAG_GHGGCJJH,89.64
TARA_SAMEA2621287_METAG_GMBNJDEB,75.44
TARA_SAMEA2621287_METAG_HGAJEFBN,76.48
TARA_SAMEA2621287_METAG_HHHKFCHF,80.65
TARA_SAMEA2621287_METAG_HOALGIKJ,85.02
TARA_SAMEA2621287_METAG_IMFLNOJF,92.68
TARA_SAMEA2621287_METAG_JCFBPKPP,90.38
TARA_SAMEA2621287_METAG_KCCPFHJK,96.06
TARA_SAMEA2621287_METAG_KENFPDBI,78.23
TARA_SAMEA2621287_METAG_KGPFDGHK,83.94
TARA_SAMEA2621287_METAG_KJICHNBL,78.3
TARA_SAMEA2621287_METAG_KMFFPIBD,90.74
TARA_SAMEA2621287_METAG_LAMLNGLJ,96.29
TARA_SAMEA2621287_METAG_LEKEKBKF,90.02
TARA_SAMEA2621287_METAG_MKCMNKDJ,94.38
TARA_SAMEA2621287_METAG_NMBBNOAA,86.78
TARA_SAMEA2621287_METAG_OCOBMNHE,77.97
TARA_SAMEA2621287_METAG_OHIOPKFN,91.79
TARA_SAMEA2621287_METAG_PPOMJAFN,84.72
TARA_SAMEA2621295_METAG_AHLPPNGD,96.78
TARA_SAMEA2621295_METAG_AOFFJOHF,97.76
TARA_SAMEA2621295_METAG_CAFIMLEL,79.38
TARA_SAMEA2621295_METAG_CNDLMPJM,82.81
TARA_SAMEA2621295_METAG_DDHDMIII,89.78
TARA_SAMEA2621295_METAG_DIEHMMDN,84.95
TARA_SAMEA2621295_METAG_DKAAIJIA,80.31
TARA_SAMEA2621295_METAG_ECADHANO,80.01
TARA_SAMEA2621295_METAG_FCHAFGLO,85.76
TARA_SAMEA2621295_METAG_FJLCOPKF,82.02
TARA_SAMEA2621295_METAG_GDLIFINF,90.44
TARA_SAMEA2621295_METAG_HBFNHEPB,86.39
TARA_SAMEA2621295_METAG_IKCOIJEE,87.34
TARA_SAMEA2621295_METAG_JFLCCKIL,96.26
TARA_SAMEA2621295_METAG_KCJMKCEH,82.1
TARA_SAMEA2621295_METAG_KOFGPMFF,83.16
TARA_SAMEA2621295_METAG_NIIMMNCI,79.52
TARA_SAMEA2621295_METAG_PEFNIIKL,81.34
TARA_SAMEA2621300_METAG_AIFENDKD,99.28
TARA_SAMEA2621300_METAG_CCGLMDCH,89.38
TARA_SAMEA2621300_METAG_CJLDEGMF,100
TARA_SAMEA2621300_METAG_DIHNLLAF,97.81
TARA_SAMEA2621300_METAG_DKNPMIGO,98.02
TARA_SAMEA2621300_METAG_DLFIIANO,97.47
TARA_SAMEA2621300_METAG_EKFPEFJE,99.64
TARA_SAMEA2621300_METAG_EPPGOMCI,78.3
TARA_SAMEA2621300_METAG_GDJNDOCK,98.06
TARA_SAMEA2621300_METAG_GGKHKFLB,97.78
TARA_SAMEA2621300_METAG_HFMFLJKM,85.22
TARA_SAMEA2621300_METAG_IKNCEMIG,87.93
TARA_SAMEA2621300_METAG_KDEMKDPA,89.4
TARA_SAMEA2621300_METAG_KIBCEGBG,98.17
TARA_SAMEA2621300_METAG_LDKIKIFE,88.28
TARA_SAMEA2621300_METAG_MHLFBAAF,86.76
TARA_SAMEA2621300_METAG_PHCILBJA,95.84
TARA_SAMEA2621401_METAG_ANKHPPCD,83.42
TARA_SAMEA2621401_METAG_DNOEBFJJ,80.87
TARA_SAMEA2621401_METAG_DODGOGHO,95.86
TARA_SAMEA2621401_METAG_EBJMJFME,97.84
TARA_SAMEA2621401_METAG_FKLCAOJE,82.42
TARA_SAMEA2621401_METAG_FPOJAMCL,82.65
TARA_SAMEA2621401_METAG_GADFMMBD,96.05
TARA_SAMEA2621401_METAG_HMOFNEGP,92.26
TARA_SAMEA2621401_METAG_HPHHBINC,89.28
TARA_SAMEA2621401_METAG_IPCPDLNP,97.18
TARA_SAMEA2621401_METAG_JHIAHNCD,82.02
TARA_SAMEA2621401_METAG_JOBLFODC,85.7
TARA_SAMEA2621401_METAG_KKFECFOL,80.68
TARA_SAMEA2621401_METAG_LGPMNKLP,78.1
TARA_SAMEA2621401_METAG_LHEHBDLJ,76.44
TARA_SAMEA2621401_METAG_MDDNCBON,88.85
TARA_SAMEA2621401_METAG_MMJJFPCO,84.58
TARA_SAMEA2621401_METAG_NHKHHBNL,97.04
TARA_SAMEA2621401_METAG_OBGIGDGA,97.74
TARA_SAMEA2621401_METAG_PBJKAHMH,86.98
TARA_SAMEA2621416_METAG_GGLIHNAM,81.01
TARA_SAMEA2621416_METAG_HINNKFGP,89.24
TARA_SAMEA2621416_METAG_LECBOGND,93.28
TARA_SAMEA2621416_METAG_LJJAKGNA,100
TARA_SAMEA2621416_METAG_PBCDJFNI,93.44
TARA_SAMEA2621416_METAG_PLGBNMDK,100
TARA_SAMEA2621423_METAG_ACNBNNHJ,99.28
TARA_SAMEA2621423_METAG_AFDCDHJC,75.96
TARA_SAMEA2621423_METAG_AKLMKNDJ,84.91
TARA_SAMEA2621423_METAG_BHBOOLAM,77.03
TARA_SAMEA2621423_METAG_CHHHOJLJ,79.48
TARA_SAMEA2621423_METAG_CNBMDABJ,98.34
TARA_SAMEA2621423_METAG_DPEEHHFC,79.44
TARA_SAMEA2621423_METAG_EBJNGEMP,79.51
TARA_SAMEA2621423_METAG_ECKONNPL,76.78
TARA_SAMEA2621423_METAG_EHHFHMPE,84.95
TARA_SAMEA2621423_METAG_EMJNGDDJ,97.43
TARA_SAMEA2621423_METAG_FCGBCPDP,96.14
TARA_SAMEA2621423_METAG_FIDODGHD,76.26
TARA_SAMEA2621423_METAG_FJIAIFKN,81.57
TARA_SAMEA2621423_METAG_GCPAKOIE,91.02
TARA_SAMEA2621423_METAG_GOFEFFGP,91.3
TARA_SAMEA2621423_METAG_HFECBNAM,82.16
TARA_SAMEA2621423_METAG_HINHENBD,89.57
TARA_SAMEA2621423_METAG_IGMJFLMF,81.18
TARA_SAMEA2621423_METAG_JEMLBHKJ,94.63
TARA_SAMEA2621423_METAG_JEOOCIIK,83.53
TARA_SAMEA2621423_METAG_JMGEHEDN,81.06
TARA_SAMEA2621423_METAG_KCNEFKCF,98.84
TARA_SAMEA2621423_METAG_KCPFCFBK,86.8
TARA_SAMEA2621423_METAG_LDNNBEOA,97.66
TARA_SAMEA2621423_METAG_MDBMBIPE,88.38
TARA_SAMEA2621423_METAG_MEADPJEI,77
TARA_SAMEA2621423_METAG_MMFGIHGM,98.07
TARA_SAMEA2621423_METAG_ODFBMHGD,93.38
TARA_SAMEA2621423_METAG_OFHPKJCE,97.48
TARA_SAMEA2621423_METAG_OKJIDAJN,89.94
TARA_SAMEA2621423_METAG_OLLADKDM,85.29
TARA_SAMEA2621423_METAG_ONAGFKEE,81.03
TARA_SAMEA2621423_METAG_ONBJOMLL,76.12
TARA_SAMEA2621423_METAG_PHJFJMHP,83.89
TARA_SAMEA2621448_METAG_KIKGNEIO,79.84
TARA_SAMEA2621448_METAG_LBNAEFAD,80.02
TARA_SAMEA2621448_METAG_LEOCDGBN,90.72
TARA_SAMEA2621448_METAG_LJONKNMJ,85.87
TARA_SAMEA2621487_METAG_BGHMKNHJ,83.04
TARA_SAMEA2621487_METAG_EGKCCOJD,76.12
TARA_SAMEA2621487_METAG_EKLPIHDJ,88.27
TARA_SAMEA2621487_METAG_ELPJDKOJ,78.19
TARA_SAMEA2621487_METAG_FBBJOAML,83.62
TARA_SAMEA2621487_METAG_FENKCCGI,76.44
TARA_SAMEA2621487_METAG_GKOIKANI,91.74
TARA_SAMEA2621487_METAG_GMPAMBEI,76.15
TARA_SAMEA2621487_METAG_GNAKFDDL,97.8
TARA_SAMEA2621487_METAG_HCGJLDAA,93.81
TARA_SAMEA2621487_METAG_HHLJOOKI,96.36
TARA_SAMEA2621487_METAG_HMPOEMOI,96.9
TARA_SAMEA2621487_METAG_JEJEPAEM,98.22
TARA_SAMEA2621487_METAG_JOMANGEL,81.94
TARA_SAMEA2621487_METAG_LHCPKHOF,94.88
TARA_SAMEA2621487_METAG_NGKNKFIP,96.06
TARA_SAMEA2621487_METAG_OKLEJKDF,88.16
TARA_SAMEA2621502_METAG_AGHMDDOP,96.94
TARA_SAMEA2621502_METAG_CPABLBNG,76.44
TARA_SAMEA2621502_METAG_EIFPIAHH,75.26
TARA_SAMEA2621502_METAG_EPNJGPCL,93.6
TARA_SAMEA2621502_METAG_FDHOLOBN,93.89
TARA_SAMEA2621502_METAG_HFKILBIH,90.24
TARA_SAMEA2621502_METAG_HNFCICFA,90.32
TARA_SAMEA2621502_METAG_IANPGGNM,96.41
TARA_SAMEA2621502_METAG_JFCCPHDO,97.27
TARA_SAMEA2621502_METAG_JHBLMCLA,98.47
TARA_SAMEA2621502_METAG_JPBBBKDD,88.47
TARA_SAMEA2621502_METAG_KHOCAFDK,76.36
TARA_SAMEA2621502_METAG_LEDOHCBM,82.62
TARA_SAMEA2621502_METAG_NLHALEFI,96.78
TARA_SAMEA2621502_METAG_OLHKLEMF,84.32
TARA_SAMEA2621502_METAG_PCENCBGB,87.78
TARA_SAMEA2621509_METAG_EHDBKLHN,76.73
TARA_SAMEA2621509_METAG_FOAHGEMA,93.9
TARA_SAMEA2621509_METAG_JHMHGPDJ,89.46
TARA_SAMEA2621509_METAG_JMBCMGEH,84.59
TARA_SAMEA2621509_METAG_KCJLCHJJ,80.3
TARA_SAMEA2621509_METAG_MPBCKPHO,80.16
TARA_SAMEA2621509_METAG_PGNMBADH,76.35
TARA_SAMEA2621528_METAG_EAMKACOE,79.59
TARA_SAMEA2621528_METAG_EBFMECCI,92.04
TARA_SAMEA2621528_METAG_EIMBEHHP,86.3
TARA_SAMEA2621528_METAG_FCNHCPFO,85.93
TARA_SAMEA2621528_METAG_GAEKHINC,98.04
TARA_SAMEA2621528_METAG_GNGMLFPE,95.44
TARA_SAMEA2621528_METAG_HFEPAIBP,96.44
TARA_SAMEA2621528_METAG_INEPOEAI,95.23
TARA_SAMEA2621528_METAG_JOLHKIDP,98.84
TARA_SAMEA2621528_METAG_LBBCLIJH,97.52
TARA_SAMEA2621528_METAG_LMPJOJBM,89.31
TARA_SAMEA2621528_METAG_NHBNBOHN,95.8
TARA_SAMEA2621528_METAG_NJMNCDJF,99.45
TARA_SAMEA2621528_METAG_OHKNIBHL,90.96
TARA_SAMEA2621528_METAG_OOOLBPFG,88.2
TARA_SAMEA2621528_METAG_PEEFNHOK,97.97
TARA_SAMEA2621528_METAG_PMNPCKGK,90.72
TARA_SAMEA2621536_METAG_AMHKKGFA,92.55
TARA_SAMEA2621536_METAG_ECBGEDBK,97.21
TARA_SAMEA2621536_METAG_HLKLHGDE,90.54
TARA_SAMEA2621536_METAG_JKOGBKOH,98.38
TARA_SAMEA2621536_METAG_KLKANNOC,96.28
TARA_SAMEA2621536_METAG_MEJOKHMI,77.34
TARA_SAMEA2621536_METAG_MFGPAFPA,81.97
TARA_SAMEA2621536_METAG_NFBGDIHG,89.3
TARA_SAMEA2621536_METAG_OOACMHIB,87.28
TARA_SAMEA2621536_METAG_PEIJOPIC,93.4
TARA_SAMEA2621548_METAG_IBEGLMHE,87.33
TARA_SAMEA2621548_METAG_JDIALMMG,83.41
TARA_SAMEA2621548_METAG_OLLBFCIJ,81.57
TARA_SAMEA2621548_METAG_PKNPPHAL,90.5
TARA_SAMEA2621551_METAG_ACFJIBPJ,78.5
TARA_SAMEA2621551_METAG_AFHKGLEB,97.12
TARA_SAMEA2621551_METAG_AJELNHCL,93.82
TARA_SAMEA2621551_METAG_BCOOPLHK,95.08
TARA_SAMEA2621551_METAG_BDNFEDCJ,84.27
TARA_SAMEA2621551_METAG_BLBKBPAO,87.87
TARA_SAMEA2621551_METAG_BLMELPME,88.48
TARA_SAMEA2621551_METAG_BPJCFNMP,85.87
TARA_SAMEA2621551_METAG_CKJOMOJE,80.26
TARA_SAMEA2621551_METAG_DMGELCGC,80.26
TARA_SAMEA2621551_METAG_DMLPNCOO,95.21
TARA_SAMEA2621551_METAG_ECCJNGEL,78.14
TARA_SAMEA2621551_METAG_EDCNABJG,86.05
TARA_SAMEA2621551_METAG_EHLECDOF,81.78
TARA_SAMEA2621551_METAG_ENIPPLDB,79.31
TARA_SAMEA2621551_METAG_FEMOOLBM,90.77
TARA_SAMEA2621551_METAG_FGDPBCFM,90.89
TARA_SAMEA2621551_METAG_FLFCIOHB,90.78
TARA_SAMEA2621551_METAG_FNAEDAOL,85.14
TARA_SAMEA2621551_METAG_GGIJIHPM,91.39
TARA_SAMEA2621551_METAG_GGMEGLBD,83.42
TARA_SAMEA2621551_METAG_GHEEBCED,90.52
TARA_SAMEA2621551_METAG_GPGEBACL,84.37
TARA_SAMEA2621551_METAG_HDAJGIEO,86.89
TARA_SAMEA2621551_METAG_HJGDCJHC,96.08
TARA_SAMEA2621551_METAG_HNMBPJJF,96.59
TARA_SAMEA2621551_METAG_IABJEDGB,91.48
TARA_SAMEA2621551_METAG_IBCCMGFG,95.03
TARA_SAMEA2621551_METAG_IDPFDBCJ,79.76
TARA_SAMEA2621551_METAG_IGHLEOJG,78.68
TARA_SAMEA2621551_METAG_ILCOJHCE,94.46
TARA_SAMEA2621551_METAG_INDABBBF,77.97
TARA_SAMEA2621551_METAG_INDGPGGO,78.31
TARA_SAMEA2621551_METAG_INMMJGPH,91.84
TARA_SAMEA2621551_METAG_JBCNKCNE,82.34
TARA_SAMEA2621551_METAG_JBGHNFAK,97.07
TARA_SAMEA2621551_METAG_JDDFLPDH,86.14
TARA_SAMEA2621551_METAG_JDNJPCNE,94.27
TARA_SAMEA2621551_METAG_KGBINJLE,90.56
TARA_SAMEA2621551_METAG_KLFBMGLA,89.07
TARA_SAMEA2621551_METAG_KNGBNMOK,91.1
TARA_SAMEA2621551_METAG_LJHLGKNH,84.17
TARA_SAMEA2621551_METAG_LLHBCIDA,97.62
TARA_SAMEA2621551_METAG_MJDIFNCP,92.02
TARA_SAMEA2621551_METAG_MMPJBINL,95.15
TARA_SAMEA2621551_METAG_MNJLJAEC,93.16
TARA_SAMEA2621551_METAG_MOAAPFBP,77.6
TARA_SAMEA2621551_METAG_OCNNGEFF,79.28
TARA_SAMEA2621551_METAG_ODIBNCME,84.54
TARA_SAMEA2621551_METAG_OFJNLGDM,75.59
TARA_SAMEA2621551_METAG_OHJBDPKP,81.56
TARA_SAMEA2621551_METAG_PDBJEGFH,91.05
TARA_SAMEA2621551_METAG_PECKMDBI,94.79
TARA_SAMEA2621564_METAG_APHEDOHH,80.05
TARA_SAMEA2621564_METAG_CNFCOAGG,76.69
TARA_SAMEA2621564_METAG_COBONOCL,98.48
TARA_SAMEA2621564_METAG_COPPEPOE,100
TARA_SAMEA2621564_METAG_CPLGCGFI,97.04
TARA_SAMEA2621564_METAG_DGGMCKNN,88.27
TARA_SAMEA2621564_METAG_ECEHCOPB,93.2
TARA_SAMEA2621564_METAG_GKALJALI,99.49
TARA_SAMEA2621564_METAG_NFAIGCLO,99.84
TARA_SAMEA2621564_METAG_PJFFNECB,89.07
TARA_SAMEA2621779_METAG_AHIFOPMA,87.13
TARA_SAMEA2621779_METAG_AKANJMCB,76.26
TARA_SAMEA2621779_METAG_BFIFFBPD,92.2
TARA_SAMEA2621779_METAG_BFMGGFKD,79.04
TARA_SAMEA2621779_METAG_BKFIFFGF,89.09
TARA_SAMEA2621779_METAG_BKOBJOML,80.97
TARA_SAMEA2621779_METAG_CCHCBEJE,92.16
TARA_SAMEA2621779_METAG_CHFNGBLD,95.82
TARA_SAMEA2621779_METAG_DJKNFFGC,96.8
TARA_SAMEA2621779_METAG_DLNKCJJJ,92.48
TARA_SAMEA2621779_METAG_EDDAIACP,99.28
TARA_SAMEA2621779_METAG_EHDFCGGO,86.94
TARA_SAMEA2621779_METAG_EHKBNHOM,96.02
TARA_SAMEA2621779_METAG_ELBJOAEF,91.84
TARA_SAMEA2621779_METAG_FHAGAFHB,82.84
TARA_SAMEA2621779_METAG_FLBLFKBK,89.16
TARA_SAMEA2621779_METAG_FOEBBEIG,77.74
TARA_SAMEA2621779_METAG_HAHOFLDK,78.29
TARA_SAMEA2621779_METAG_HEKBCCJH,93.36
TARA_SAMEA2621779_METAG_IKCCLALK,92.32
TARA_SAMEA2621779_METAG_IOENAFMJ,92.22
TARA_SAMEA2621779_METAG_JBODLJEL,97.81
TARA_SAMEA2621779_METAG_JPEOBMFH,83.3
TARA_SAMEA2621779_METAG_JPIKFFIH,89.44
TARA_SAMEA2621779_METAG_LIIIAOMG,90.32
TARA_SAMEA2621779_METAG_MCGBIHLL,76.52
TARA_SAMEA2621779_METAG_NIJIENBH,90.51
TARA_SAMEA2621779_METAG_NILHEDOO,75.08
TARA_SAMEA2621779_METAG_OIOGCHIG,89.46
TARA_SAMEA2621779_METAG_OMECKAFD,95.56
TARA_SAMEA2621779_METAG_PCNIFPHJ,94.52
TARA_SAMEA2621812_METAG_AFGIKEHA,81.6
TARA_SAMEA2621812_METAG_AHHIABAF,94.74
TARA_SAMEA2621812_METAG_BAHJGJDL,94.74
TARA_SAMEA2621812_METAG_BDJMHFJE,84.56
TARA_SAMEA2621812_METAG_BHEJFGLB,89.78
TARA_SAMEA2621812_METAG_BOPIFFLK,83.62
TARA_SAMEA2621812_METAG_CKLALLPL,97.26
TARA_SAMEA2621812_METAG_CLGODNHH,88.96
TARA_SAMEA2621812_METAG_DEHNEPKE,94.4
TARA_SAMEA2621812_METAG_DMHGKEJK,82.63
TARA_SAMEA2621812_METAG_DMKNCGLF,86.52
TARA_SAMEA2621812_METAG_EINIOJLI,98.19
TARA_SAMEA2621812_METAG_EOAMDMJK,83.29
TARA_SAMEA2621812_METAG_FHDJJCEO,81.47
TARA_SAMEA2621812_METAG_FJLKCJNL,80.59
TARA_SAMEA2621812_METAG_FLEPIGME,90.1
TARA_SAMEA2621812_METAG_GBDELEPJ,80.28
TARA_SAMEA2621812_METAG_GLEIOLJH,93.02
TARA_SAMEA2621812_METAG_HLJLMDHB,82.54
TARA_SAMEA2621812_METAG_HOFGODDL,95.73
TARA_SAMEA2621812_METAG_HPILOGFH,88.3
TARA_SAMEA2621812_METAG_IICOKHHK,81.72
TARA_SAMEA2621812_METAG_JPOAFLIB,97.43
TARA_SAMEA2621812_METAG_LGAEGECC,88.98
TARA_SAMEA2621812_METAG_LMIMOLBP,87.55
TARA_SAMEA2621812_METAG_MHCAACBH,97.44
TARA_SAMEA2621812_METAG_MKDLJMLM,92.82
TARA_SAMEA2621812_METAG_MOHOOAMM,92.92
TARA_SAMEA2621812_METAG_NFENDCDO,92.52
TARA_SAMEA2621812_METAG_NHHPCCBJ,97.06
TARA_SAMEA2621812_METAG_ODFIDOJD,96.37
TARA_SAMEA2621812_METAG_OFBJBHIP,94.31
TARA_SAMEA2621812_METAG_OHFADIIO,81
TARA_SAMEA2621812_METAG_OHHPEAHB,87.4
TARA_SAMEA2621839_METAG_AECDFJPI,78.52
TARA_SAMEA2621839_METAG_AKAMICPA,94.46
TARA_SAMEA2621839_METAG_AMINNHCB,96.57
TARA_SAMEA2621839_METAG_ANAFGPCM,76
TARA_SAMEA2621839_METAG_ANBHOAOJ,96.37
TARA_SAMEA2621839_METAG_APLAGKHB,85.19
TARA_SAMEA2621839_METAG_BAKLAPAH,75.06
TARA_SAMEA2621839_METAG_BAMPLDFN,97.5
TARA_SAMEA2621839_METAG_BGPIDKKL,89.4
TARA_SAMEA2621839_METAG_CHKPNCKL,85.4
TARA_SAMEA2621839_METAG_CJCIEDNA,93.09
TARA_SAMEA2621839_METAG_DEIPNAFO,95.2
TARA_SAMEA2621839_METAG_DIDEDDPD,79.61
TARA_SAMEA2621839_METAG_DLDEDGEC,80.72
TARA_SAMEA2621839_METAG_DPEBIMED,96.44
TARA_SAMEA2621839_METAG_ECLMIDKH,94.93
TARA_SAMEA2621839_METAG_EOBFGPGM,96.31
TARA_SAMEA2621839_METAG_EOEPIHHM,87.52
TARA_SAMEA2621839_METAG_FBGENCCF,87.98
TARA_SAMEA2621839_METAG_FBGMGKOC,88.01
TARA_SAMEA2621839_METAG_FGHNHKFG,79.65
TARA_SAMEA2621839_METAG_FOCILNML,85.76
TARA_SAMEA2621839_METAG_GAEDMOID,75.07
TARA_SAMEA2621839_METAG_GAKBCGLM,100
TARA_SAMEA2621839_METAG_GCNKNAHO,80.85
TARA_SAMEA2621839_METAG_GICEJHEK,82.93
TARA_SAMEA2621839_METAG_GIHEHMFL,93.8
TARA_SAMEA2621839_METAG_HILMGKBK,81.35
TARA_SAMEA2621839_METAG_HNIBOOGF,79.28
TARA_SAMEA2621839_METAG_IANCHAII,81.81
TARA_SAMEA2621839_METAG_ICOGKKCB,84.46
TARA_SAMEA2621839_METAG_IDMLDCOD,87.06
TARA_SAMEA2621839_METAG_IKOKHCPN,76.36
TARA_SAMEA2621839_METAG_INGIPFAP,83.92
TARA_SAMEA2621839_METAG_JEPDKFNP,79.92
TARA_SAMEA2621839_METAG_JGHLAKBB,82.46
TARA_SAMEA2621839_METAG_JKOLEEFE,79.16
TARA_SAMEA2621839_METAG_KCMDICPG,90.43
TARA_SAMEA2621839_METAG_KEBGCJNJ,83.54
TARA_SAMEA2621839_METAG_LMFFHMLM,91.16
TARA_SAMEA2621839_METAG_MDNNDCPP,89.75
TARA_SAMEA2621839_METAG_MGLIPNEN,80.36
TARA_SAMEA2621839_METAG_MKAHMAJH,92.95
TARA_SAMEA2621839_METAG_MPOMBCBP,79.02
TARA_SAMEA2621839_METAG_NEIJCBGE,83.06
TARA_SAMEA2621839_METAG_NGJGDLCD,92.34
TARA_SAMEA2621839_METAG_OONDINLB,75.51
TARA_SAMEA2621839_METAG_PGLOPPIJ,93.74
TARA_SAMEA2621839_METAG_PIIHAHGL,95.04
TARA_SAMEA2621859_METAG_APOBEFDL,95.04
TARA_SAMEA2621859_METAG_BEMACDBO,88.15
TARA_SAMEA2621859_METAG_BLBOAJGJ,86.62
TARA_SAMEA2621859_METAG_DDJJPFMI,85.84
TARA_SAMEA2621859_METAG_DEDGPJOG,84.59
TARA_SAMEA2621859_METAG_DEGANBNE,80.32
TARA_SAMEA2621859_METAG_DPFBHLBA,88.62
TARA_SAMEA2621859_METAG_ELPMEGBP,86.85
TARA_SAMEA2621859_METAG_FLIDGNCK,76.9
TARA_SAMEA2621859_METAG_GAEHGPFE,98.18
TARA_SAMEA2621859_METAG_GLIJALDI,86.72
TARA_SAMEA2621859_METAG_HOOKAFBB,88.6
TARA_SAMEA2621859_METAG_INLEDHPL,86.48
TARA_SAMEA2621859_METAG_KAPLIFIA,81.18
TARA_SAMEA2621859_METAG_KNGGOOID,80.98
TARA_SAMEA2621859_METAG_LMMJEOCK,98.84
TARA_SAMEA2621859_METAG_MBGOCLKP,76.41
TARA_SAMEA2621859_METAG_MBMHKJLE,76.34
TARA_SAMEA2621859_METAG_NKJEDIGE,82.13
TARA_SAMEA2621859_METAG_OBINDPII,88.76
TARA_SAMEA2621859_METAG_OEPCBAAH,98.44
TARA_SAMEA2621859_METAG_OFPIMBEP,84.67
TARA_SAMEA2621990_METAG_AHAJKNHN,88.84
TARA_SAMEA2621990_METAG_CKNIILJE,95.58
TARA_SAMEA2621990_METAG_ENDMPDDL,75.62
TARA_SAMEA2621990_METAG_FEBDFCLP,76.44
TARA_SAMEA2621990_METAG_IFAAFFGP,96.36
TARA_SAMEA2621990_METAG_KECGOEPK,97.68
TARA_SAMEA2621990_METAG_MCOCAHAH,86.34
TARA_SAMEA2621990_METAG_NEGMJBBN,76.42
TARA_SAMEA2621990_METAG_NPMDPEGK,97.88
TARA_SAMEA2621990_METAG_OMFNCAAD,81.02
TARA_SAMEA2621990_METAG_PDKHNIGP,78.72
TARA_SAMEA2621990_METAG_PIMBOAPG,90.12
TARA_SAMEA2622021_METAG_AFNAJJPE,86.92
TARA_SAMEA2622021_METAG_BHOOHFPL,85.2
TARA_SAMEA2622021_METAG_CCKCJKOB,86.76
TARA_SAMEA2622021_METAG_CHGKKNHA,78.55
TARA_SAMEA2622021_METAG_DDHLCEEJ,75.24
TARA_SAMEA2622021_METAG_DHAFGLBP,85.82
TARA_SAMEA2622021_METAG_EEHBEFPG,83.82
TARA_SAMEA2622021_METAG_FLDLPNLN,80.52
TARA_SAMEA2622021_METAG_GAIBBCMN,85.48
TARA_SAMEA2622021_METAG_GIJMHGIC,84.08
TARA_SAMEA2622021_METAG_HPKKJKHP,86.68
TARA_SAMEA2622021_METAG_IEJFOHBI,79.68
TARA_SAMEA2622021_METAG_IHKGGJDE,79.97
TARA_SAMEA2622021_METAG_KNJHEPIC,84.64
TARA_SAMEA2622021_METAG_LAILKBCN,86.74
TARA_SAMEA2622021_METAG_LODGFNPF,86.72
