"","Genome","Cysteine.Biosynthesis","SO4thiosulfate.transporter","Methionine.Synthesis","Methionine.Transport","Cysteine.Degradation","Methionine.Degradation","Methionine.Salvage.Part.1","Methionine.Salvage.Part.2","Methionine.Salvage.Fusion.Enzyme","Methionine.Salvage.Anaerobic.Isoprenoid.Shunt","Methionine.Salvage.Anaerobic.Degradation.of.MTRu1P","Methionine...N.Acyl.L.homoserine.lactone","Glutathione.Synthesis","Glutathione.Transporter","DHPS.Transporter","DHPS.Degradation","DMSP.degradation","Taurine.Transport","Taurine.Degradation","Hypotaurine.Degradation","Isethionate.Transport","N.acetyltaurine.Transport","DOS.Misc.Degradation.2","DOS.Misc.Degradation.3","DOS.Misc.Degradation.4","Choline.O.sulfate.Degradation","Choline.O.sulfate.Transport","Cysteate.Degradation","Biotin.Transport","Biotin.Degradation","Coenzyme.A.Degradation","Methanethiol.Degradation","Methanethiol.Synthesis","X3.Mercaptopyruvate.Degradation","Glutathione.disulfide.degradation.and.synthesis","Dimethylsulfoxide.Degradation","Dimethylsulfone.Degradation","Methanesulfonate.Degradation","Sulfolactate.degradation","Sulfopyruvate.Degradation","Sulfoacetaldehyde.Degradation","S.adenosyl.L.homocysteine.degradation"
"MARD_SAMN05418065_REFG_MMP05418065","MARD_SAMN05418065_REFG_MMP05418065",1,0,1,1,1,0.333333333333333,0.4,0.4,0.5,0.333333333333333,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0
"MARD_SAMN05418071_REFG_MMP05418071","MARD_SAMN05418071_REFG_MMP05418071",1,0,1,1,1,0.666666666666667,0.4,0.4,0.5,0.333333333333333,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0
"MARD_SAMN05418072_REFG_MMP05418072","MARD_SAMN05418072_REFG_MMP05418072",1,0,1,1,1,0.333333333333333,0.4,0.4,0.5,0.333333333333333,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0
"MARD_SAMN05418081_REFG_MMP05418081","MARD_SAMN05418081_REFG_MMP05418081",1,0,1,1,1,0.666666666666667,0.4,0.4,0.5,0.333333333333333,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0
"MARD_SAMN05418086_REFG_MMP05418086","MARD_SAMN05418086_REFG_MMP05418086",1,0,1,1,1,0.333333333333333,0.4,0.4,0.5,0.333333333333333,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0
"MARD_SAMN05418088_REFG_MMP05418088","MARD_SAMN05418088_REFG_MMP05418088",1,0,1,1,1,0.333333333333333,0.4,0.4,0.5,0.333333333333333,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0
"MARD_SAMN05418090_REFG_MMP05418090","MARD_SAMN05418090_REFG_MMP05418090",1,0,1,1,1,0.333333333333333,0.4,0.4,0.5,0.333333333333333,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0
"MARD_SAMN05418098_REFG_MMP05418098","MARD_SAMN05418098_REFG_MMP05418098",1,0,1,1,1,0.666666666666667,0.4,0.4,0.5,0.333333333333333,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0
"MARD_SAMN05418101_REFG_MMP05418101","MARD_SAMN05418101_REFG_MMP05418101",1,0,1,1,1,0.333333333333333,0.4,0.4,0.5,0.333333333333333,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0
"MARD_SAMN05418102_REFG_MMP05418102","MARD_SAMN05418102_REFG_MMP05418102",1,0,1,1,1,0.666666666666667,0.4,0.4,0.5,0.333333333333333,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0
"MARD_SAMN05418107_REFG_MMP05418107","MARD_SAMN05418107_REFG_MMP05418107",1,0,1,1,1,0.666666666666667,0.4,0.4,0.5,0.333333333333333,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0
"MARD_SAMN05418125_REFG_MMP05418125","MARD_SAMN05418125_REFG_MMP05418125",1,0,1,1,1,0.333333333333333,0.4,0.4,0.5,0.333333333333333,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0
"MARD_SAMN05418153_REFG_MMP05418153","MARD_SAMN05418153_REFG_MMP05418153",1,0,1,1,1,0.666666666666667,0.4,0.4,0.5,0.333333333333333,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0
"MARD_SAMN05418183_REFG_MMP05418183","MARD_SAMN05418183_REFG_MMP05418183",1,0,1,1,1,0.333333333333333,0.4,0.4,0.5,0.333333333333333,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0
"MARD_SAMN05418185_REFG_MMP05418185","MARD_SAMN05418185_REFG_MMP05418185",1,0,1,1,1,0.333333333333333,0.4,0.4,0.5,0.333333333333333,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0
"MARD_SAMN05418204_REFG_MMP05418204","MARD_SAMN05418204_REFG_MMP05418204",1,0,1,1,1,0.333333333333333,0.4,0.4,0.5,0.333333333333333,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0
"MARD_SAMN05418206_REFG_MMP05418206","MARD_SAMN05418206_REFG_MMP05418206",1,0,1,1,1,0.666666666666667,0.4,0.4,0.5,0.333333333333333,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0
"TARA_SAMEA2621033_METAG_MAHHHCDM","TARA_SAMEA2621033_METAG_MAHHHCDM",1,0,1,0,1,1,0.4,0.2,0,0.333333333333333,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0.333333333333333,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"TARA_SAMEA2622667_METAG_BMCGBAMJ","TARA_SAMEA2622667_METAG_BMCGBAMJ",1,0,1,0,1,1,0.333333333333333,0,0,0.666666666666667,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2621221_METAG_COJLDLLC","TARA_SAMEA2621221_METAG_COJLDLLC",1,0,1,0,1,0.333333333333333,0.4,0.2,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621221_METAG_DLONKAGD","TARA_SAMEA2621221_METAG_DLONKAGD",1,0,1,0,1,1,0.4,0.2,0,0.333333333333333,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1
"TARA_SAMEA2621221_METAG_HDBMEPOM","TARA_SAMEA2621221_METAG_HDBMEPOM",1,0,1,0,1,1,0.4,0,0,0.333333333333333,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2621221_METAG_FMFOKGND","TARA_SAMEA2621221_METAG_FMFOKGND",1,0,1,0,1,1,0.8,0,0,0.333333333333333,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2621221_METAG_ODIICDFG","TARA_SAMEA2621221_METAG_ODIICDFG",1,0,1,0,1,1,0.4,0,0,0.666666666666667,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
"TARA_SAMEA2621221_METAG_JGMDINNE","TARA_SAMEA2621221_METAG_JGMDINNE",1,0,1,0,1,1,0.4,0,0,0.666666666666667,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1
"TARA_SAMEA2621221_METAG_AFPNPCON","TARA_SAMEA2621221_METAG_AFPNPCON",0.5,0,1,0,1,1,1,0.2,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1
"TARA_SAMEA2621221_METAG_DADHDCHE","TARA_SAMEA2621221_METAG_DADHDCHE",1,0,1,0,1,1,0.833333333333333,0.2,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.333333333333333,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
"TARA_SAMEA2621221_METAG_FMEBBFHA","TARA_SAMEA2621221_METAG_FMEBBFHA",1,0,1,0,1,1,0.6,0,0,0.333333333333333,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0.333333333333333,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1
"TARA_SAMEA2620097_METAG_PJHDBIIG","TARA_SAMEA2620097_METAG_PJHDBIIG",0.5,0,0,0,1,1,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2621221_METAG_APKPEAPF","TARA_SAMEA2621221_METAG_APKPEAPF",1,0,1,0,1,1,0.4,0.2,0,0.333333333333333,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0.333333333333333,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2621221_METAG_CMKPDAPL","TARA_SAMEA2621221_METAG_CMKPDAPL",0.5,0,1,0,1,1,0.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.333333333333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"TARA_SAMEA2621221_METAG_JENNBDKK","TARA_SAMEA2621221_METAG_JENNBDKK",1,0,1,0,1,1,0.6,0.2,0,0.333333333333333,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.333333333333333,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1
"TARA_SAMEA2620097_METAG_CFONCBDI","TARA_SAMEA2620097_METAG_CFONCBDI",1,0,1,0,1,1,1,0.2,0,0.333333333333333,0,0,0.5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"TARA_SAMEA4396941_METAG_JBFJBPGF","TARA_SAMEA4396941_METAG_JBFJBPGF",1,0,1,0,1,1,0.2,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA4396941_METAG_PKBIEBPD","TARA_SAMEA4396941_METAG_PKBIEBPD",1,0,1,0,1,0.666666666666667,0.2,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0
"TARA_SAMEA4396941_METAG_LCHMGBFF","TARA_SAMEA4396941_METAG_LCHMGBFF",1,0,1,0,1,1,0.4,0.2,0,0.333333333333333,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0.333333333333333,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"TARA_SAMEA4396941_METAG_HPCNOIDP","TARA_SAMEA4396941_METAG_HPCNOIDP",1,0,1,0,1,1,0.4,0.2,0,0.333333333333333,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0.333333333333333,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1
"TARA_SAMEA4396941_METAG_GBOJPBHF","TARA_SAMEA4396941_METAG_GBOJPBHF",1,0,1,0,1,1,0.6,0.25,0,0.333333333333333,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1
"TARA_SAMEA4396941_METAG_JJMGJJLC","TARA_SAMEA4396941_METAG_JJMGJJLC",1,0,1,0,1,1,0.333333333333333,0.2,0,0.333333333333333,0,0,0.5,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1
"TARA_SAMEA4397174_METAG_JKCEPKML","TARA_SAMEA4397174_METAG_JKCEPKML",1,0,1,0,1,0.333333333333333,0.2,0.2,0,0.333333333333333,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0.333333333333333,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1
"TARA_SAMEA4397174_METAG_IBKJMOHA","TARA_SAMEA4397174_METAG_IBKJMOHA",1,0,1,0,1,0,0.2,0.25,0,0.333333333333333,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
"TARA_SAMEA4397174_METAG_KKANMIML","TARA_SAMEA4397174_METAG_KKANMIML",1,0,1,0,1,1,0.2,0,0,0.666666666666667,0,0,0.5,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
"TARA_SAMEA4397174_METAG_DKFDFPMI","TARA_SAMEA4397174_METAG_DKFDFPMI",1,0,1,0,1,1,0.4,0,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
"TARA_SAMEA4397174_METAG_CHKNPBJH","TARA_SAMEA4397174_METAG_CHKNPBJH",1,0,1,0,1,1,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
"TARA_SAMEA4397174_METAG_AAHMBJDC","TARA_SAMEA4397174_METAG_AAHMBJDC",1,0,1,0,1,0.333333333333333,0.2,0,0,0.333333333333333,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
"TARA_SAMEA4397174_METAG_DPMFAFMH","TARA_SAMEA4397174_METAG_DPMFAFMH",1,0,1,0,1,1,0.2,0.2,0,0.333333333333333,0,0,0.5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1
"TARA_SAMEA4397174_METAG_AKKJEEHK","TARA_SAMEA4397174_METAG_AKKJEEHK",1,0,1,0,1,1,0.6,0.2,0,0.333333333333333,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1
"TARA_SAMEA2622843_METAG_ONDFIJHC","TARA_SAMEA2622843_METAG_ONDFIJHC",1,0,0.5,0,1,0,0,0,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622843_METAG_JOLIPBOB","TARA_SAMEA2622843_METAG_JOLIPBOB",1,0,0.5,0,1,1,0.2,0,0,0.333333333333333,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2622843_METAG_KKMNMCOG","TARA_SAMEA2622843_METAG_KKMNMCOG",1,0,1,0,1,1,0.5,0.2,0,0.333333333333333,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0.666666666666667,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1
"TARA_SAMEA2622843_METAG_JBBGHGAL","TARA_SAMEA2622843_METAG_JBBGHGAL",1,0,1,0,1,1,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2622843_METAG_GEPKFDMN","TARA_SAMEA2622843_METAG_GEPKFDMN",1,0,1,0,1,1,0.2,0,0,0.666666666666667,0,0,0.5,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1
"TARA_SAMEA2622843_METAG_PPKMCPLL","TARA_SAMEA2622843_METAG_PPKMCPLL",1,0,1,0,1,0.333333333333333,0.8,0.2,0,0.333333333333333,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0
"TARA_SAMEA2622843_METAG_OIJPOFIO","TARA_SAMEA2622843_METAG_OIJPOFIO",1,0,1,0,1,1,0.6,0.2,0,0.333333333333333,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
"TARA_SAMEA2622843_METAG_GOEKIADI","TARA_SAMEA2622843_METAG_GOEKIADI",1,0,1,0,1,1,0.8,0.6,0,0.333333333333333,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
"TARA_SAMEA2622843_METAG_EPHNKGJM","TARA_SAMEA2622843_METAG_EPHNKGJM",1,0,1,0,1,0.333333333333333,0.2,0.2,0,0.333333333333333,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"TARA_SAMEA2622843_METAG_NECAMBEN","TARA_SAMEA2622843_METAG_NECAMBEN",1,0,1,0,1,0,0,0.2,0,0.333333333333333,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622843_METAG_DKPNHOFL","TARA_SAMEA2622843_METAG_DKPNHOFL",1,1,1,1,1,0,0.6,0.75,0,0.333333333333333,1,0,0.5,0,1,0,1,0,0,0,1,1,1,0,0,0.666666666666667,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0
"TARA_SAMEA2622843_METAG_FCPAKCEP","TARA_SAMEA2622843_METAG_FCPAKCEP",1,0,1,0,1,1,0.666666666666667,0,0,0.333333333333333,0,0,0.5,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
"TARA_SAMEA2622843_METAG_HDGILNGE","TARA_SAMEA2622843_METAG_HDGILNGE",1,0,0.5,0,1,1,0.2,0,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2622843_METAG_JOBNEAPK","TARA_SAMEA2622843_METAG_JOBNEAPK",1,0,1,0,1,1,0.6,0,0,0.333333333333333,1,0,0.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
"TARA_SAMEA2622843_METAG_HMLKNLLC","TARA_SAMEA2622843_METAG_HMLKNLLC",1,0,1,0,1,1,0.2,0,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2622843_METAG_DILOGMNI","TARA_SAMEA2622843_METAG_DILOGMNI",1,0,1,0,1,1,0.2,0,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2622843_METAG_ICAFCCEK","TARA_SAMEA2622843_METAG_ICAFCCEK",1,0,1,0,1,1,1,0.2,0,0.333333333333333,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0.333333333333333,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1
"TARA_SAMEA2622843_METAG_IJBAFLBF","TARA_SAMEA2622843_METAG_IJBAFLBF",1,0,0.333333333333333,0,1,0,0,0,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
"TARA_SAMEA2620360_METAG_BNJGFBGG","TARA_SAMEA2620360_METAG_BNJGFBGG",1,0,1,0,1,1,0.4,0.2,0,0.333333333333333,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0.333333333333333,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1
"TARA_SAMEA2620360_METAG_HMAGHCIG","TARA_SAMEA2620360_METAG_HMAGHCIG",1,1,1,0,0.5,1,0.4,0.75,0,0.333333333333333,0,0,0.5,0,1,0,0,0,0,0,1,1,1,0,0,0.333333333333333,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1
"TARA_SAMEA2620014_METAG_DOLHMFNI","TARA_SAMEA2620014_METAG_DOLHMFNI",1,0,1,0,1,1,0.4,0.2,0,0.333333333333333,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0.333333333333333,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"TARA_SAMEA2622695_METAG_HOHHNHFJ","TARA_SAMEA2622695_METAG_HOHHNHFJ",1,0,1,0,1,0,0.2,0,0,0.333333333333333,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622695_METAG_ILPHFPJJ","TARA_SAMEA2622695_METAG_ILPHFPJJ",1,0,1,0,1,1,0.4,0.2,0,0.333333333333333,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0.333333333333333,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1
"TARA_SAMEA2622695_METAG_JBFOAAJG","TARA_SAMEA2622695_METAG_JBFOAAJG",1,0,1,0,1,1,0.333333333333333,0,0,0.333333333333333,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0.333333333333333,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2622695_METAG_ODALLOOG","TARA_SAMEA2622695_METAG_ODALLOOG",1,0,1,0,1,1,0.2,0.2,0,0.333333333333333,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2622695_METAG_BJKIICFJ","TARA_SAMEA2622695_METAG_BJKIICFJ",1,0,1,0,1,1,0.4,0,0,0.333333333333333,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"TARA_SAMEA2622695_METAG_MGPKBKKP","TARA_SAMEA2622695_METAG_MGPKBKKP",1,0,0.5,0,1,1,0.4,0,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1
"TARA_SAMEA2622695_METAG_KJLDDKDE","TARA_SAMEA2622695_METAG_KJLDDKDE",1,0,1,0,1,1,0.4,0.2,0,0.333333333333333,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"TARA_SAMEA2622695_METAG_IGBJPGDJ","TARA_SAMEA2622695_METAG_IGBJPGDJ",1,0,1,0,1,1,0.6,0.2,0,0.333333333333333,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1
"TARA_SAMEA2622695_METAG_NDMJOCCC","TARA_SAMEA2622695_METAG_NDMJOCCC",1,0,1,0,1,1,0.4,0.2,0,0.333333333333333,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0.333333333333333,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1
"TARA_SAMEA2622695_METAG_GPHOFKNN","TARA_SAMEA2622695_METAG_GPHOFKNN",1,0,1,0,1,1,0.6,0,0,0.333333333333333,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0.333333333333333,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1
"TARA_SAMEA2622695_METAG_HFBJFLNE","TARA_SAMEA2622695_METAG_HFBJFLNE",1,0,1,0,1,1,0.2,0,0,0.333333333333333,0,0,0.5,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2622695_METAG_HFKCMIEG","TARA_SAMEA2622695_METAG_HFKCMIEG",1,0,1,0,0,1,0.333333333333333,0,0,0.333333333333333,0,0,0.5,0,1,0,1,0,1,0,1,1,1,0,1,0.333333333333333,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2622695_METAG_IGPCIHCP","TARA_SAMEA2622695_METAG_IGPCIHCP",1,0,1,0,1,1,0.833333333333333,0.2,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.333333333333333,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
"TARA_SAMEA2622695_METAG_GIMEDFFN","TARA_SAMEA2622695_METAG_GIMEDFFN",1,0,1,0,1,0.333333333333333,0.2,0,0,0.333333333333333,0,0,0.5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"TARA_SAMEA2622695_METAG_GECAICEL","TARA_SAMEA2622695_METAG_GECAICEL",1,0,1,0,1,1,0.8,0.2,0,0.333333333333333,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
"TARA_SAMEA2622695_METAG_DICFLBAI","TARA_SAMEA2622695_METAG_DICFLBAI",1,0,1,0,1,1,0.8,0,0,0.333333333333333,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1
"TARA_SAMEA2622695_METAG_NEJFEMLE","TARA_SAMEA2622695_METAG_NEJFEMLE",1,0,1,0,1,1,0.6,0,0,0.333333333333333,0,0,0.5,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
"TARA_SAMEA2622695_METAG_ELKLALOC","TARA_SAMEA2622695_METAG_ELKLALOC",1,0,1,0,1,0.666666666666667,1,0,0,0.333333333333333,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
"TARA_SAMEA2622695_METAG_EABKBFEB","TARA_SAMEA2622695_METAG_EABKBFEB",1,0,1,0,1,1,1,0.2,0,0.333333333333333,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1
"TARA_SAMEA2622695_METAG_FCOLDCAM","TARA_SAMEA2622695_METAG_FCOLDCAM",1,0,1,0,1,0,0,0.2,0,0.333333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622695_METAG_CCAHAAJJ","TARA_SAMEA2622695_METAG_CCAHAAJJ",1,0,1,0,1,1,0.4,0,0,0.333333333333333,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2619974_METAG_FBDFCPGI","TARA_SAMEA2619974_METAG_FBDFCPGI",0.5,0,0,0,1,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
