"","Step1:K00812","Step1:K00813","Step1:K11358","Step1:K14454","Step1:K00811","Step1:K14455","Step2:K17950","Step3:K05884","Step4:K16845","Step4:K16846"
"TARA_SAMEA2622696_METAG_KBBNDPHL",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622696_METAG_KPHCJLLL",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622696_METAG_PINHKBMF",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA2622696_METAG_DIALLMJO",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622696_METAG_MGBBMGED",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622696_METAG_KGIODGLG",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622696_METAG_NJAPFCAH",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622696_METAG_DNGCLPDE",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622696_METAG_IDHDGHOG",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622696_METAG_KAKJFCOM",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622696_METAG_MNKLNHBK",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622696_METAG_IDMGCMEE",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620256_METAG_MECLBIAM",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397489_METAG_BLDFMNIF",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397489_METAG_ILGIAFMJ",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA2619747_METAG_CAJAMPHK",0,0,0,0,0,0,1,0,0,0
"TARA_SAMEA2619747_METAG_IKHJPMGF",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2619747_METAG_JBDDHCJO",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2619747_METAG_CBGALJAM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2619747_METAG_NIBIJEAK",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620967_METAG_PMKNKCNH",0,1,0,0,0,0,1,0,0,0
"TARA_SAMEA2620967_METAG_NAPMGNON",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2619854_METAG_PDBEIHKE",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_HBDAEPGE",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_BMCIHNBO",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_LNOAKDEM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_KNOCCGIH",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_IOCBOLGE",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_GKBJJGDL",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_PFGFKBLA",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_NLBOGGCI",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_NHDGPEOE",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_DDNDBKKK",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_JDOAIBCO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623627_METAG_CPPDMDEJ",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_DNHIODMI",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_ILIGFODG",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_DEDINBNK",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_AIGCFKCA",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_GBNHDKFE",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_NIHNJFNF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_AIHKNBIO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_JGKKDJCN",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623627_METAG_CFBKPOFJ",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_LGIKMKON",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_KPMJFLID",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_DIOFIBLH",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_IBHEHKBO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_JMPGCCPB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_MHPCOELA",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_OCFLBAGL",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_HMFLHOGF",0,0,1,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_EDBBCFIL",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_LAJLJFCJ",0,0,1,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_ABCBPDNN",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_CGDFHKHG",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_KDPIBENO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2619888_METAG_AGDCIPFC",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623627_METAG_GHHDBAMO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621528_METAG_INEPOEAI",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621528_METAG_PMNPCKGK",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621528_METAG_GIENNMPE",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620783_METAG_DJEACFGL",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620783_METAG_PHNGKDFD",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396988_METAG_JMPCJGLA",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621191_METAG_COMJHHCH",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621191_METAG_PEHMCKAN",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397445_METAG_BOEPPBLI",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397445_METAG_HPOMHCCI",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397445_METAG_ADLNABJF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620053_METAG_PBLBOMDJ",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620053_METAG_FPKIBCBP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398315_METAG_KOAGAGDF",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398315_METAG_EGFMHEMG",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398315_METAG_FFHILPHF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622736_METAG_MJBKAMIN",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622736_METAG_AKKMAAHP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397920_METAG_ECOOBECE",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397920_METAG_FKOJPKGN",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397920_METAG_LPJCGBFB",1,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4397920_METAG_PEKGINIC",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397920_METAG_NHGLICNG",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2619950_METAG_BBNFLNHI",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2619950_METAG_HJFAPACK",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623627_METAG_AHGNMFIP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621295_METAG_GDLIFINF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621295_METAG_HHHEJIKE",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621295_METAG_FJLCOPKF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621295_METAG_LKNMJMKB",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621295_METAG_CAFIMLEL",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621295_METAG_MMDFKFLM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621295_METAG_ONOHKCCM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621295_METAG_IKCOIJEE",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621295_METAG_CLAPHFAP",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621295_METAG_JHKIKLHL",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621295_METAG_ALGKJJJJ",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621295_METAG_ECADHANO",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621295_METAG_HJFHFBCJ",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621295_METAG_GOFEMHNK",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621295_METAG_PEFBIGPO",0,0,1,0,0,0,0,0,0,0
"TARA_SAMEA2621295_METAG_PGEHEJOI",1,0,1,0,0,0,0,0,0,0
"TARA_SAMEA2621295_METAG_FCHAFGLO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_AIKIDNMC",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_DIHOKFCH",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_MINPOJOL",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_CAHCEPCP",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623627_METAG_ONKLNJFA",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_KADJPMAD",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_ADGNGNFC",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_AMAAGKCF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_EODCONKG",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_PGFFMCOD",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_BFDHGHKG",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_ALCAOHKF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_NLMNJDGM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_FEAFPKAF",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_FJPBONOE",0,0,0,0,0,0,1,0,0,0
"TARA_SAMEA2622716_METAG_IBKAGCJO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_EJOCNMHJ",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_OEMGJABC",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_EFJMPCMG",1,0,0,0,0,0,1,0,0,0
"TARA_SAMEA2622716_METAG_BDCGANHF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623627_METAG_HLPOIIMG",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623627_METAG_FHGDBNAC",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_PFDIOFHE",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_BJFCCOBP",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_DANPOBEB",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_NCIODGNJ",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_HLKCEHMD",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_JAAIOKDA",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_ENBNMECC",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_IJEBIPOE",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_PAOCMJDN",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623627_METAG_BCPOJIBB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_APNMIEHD",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_CBIAGLJL",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_EBADBMMI",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_MIDONPIF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_MHNEMLMC",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_AHMKDKGM",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_FNDGPJBO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_JKMDBJKF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_KBCIFNAC",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_KPCANPNO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_AFGHBJMP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_FGAMECKC",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_BJIHHPBH",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_IMKLGBPM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_IBCMJJKL",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_APKLMHOA",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_EDHBCNII",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_GKPOMENO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_NHFGEFNN",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_JBEEMHGE",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_HBOLBMBO",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_BKJHKGPI",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_MKNPLIAK",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_AKPCHLOI",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_OKFLONHE",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_MHAIMJPP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_JPAFJANB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_LKKNBGJG",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_LHJHOCDN",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_JJDBIAKD",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_AOBLMNBO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_HAKDBAOP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_FGPFIDMB",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_MGECMEJL",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_MOAMGJFF",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_HCAJFCNH",1,0,0,0,0,0,1,0,0,0
"TARA_SAMEA2622715_METAG_GGGPPKPE",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_HNJDOAOO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_CAEEJNGL",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_KGIDEFEJ",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_LBHNGHEI",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_DGPMFALG",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620947_METAG_EFNEHEKB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620947_METAG_GOMOAOPD",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620947_METAG_EAJGAIMB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_HLGKJILJ",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_KLOCDPOG",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_BMEGFEGH",1,0,0,0,0,0,0,1,0,0
"TARA_SAMEA2622823_METAG_INOGNMCC",0,0,0,0,0,0,0,1,0,0
"TARA_SAMEA2622823_METAG_MJBLNHDD",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_HHHENNDP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_KAJEHAMG",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_NPBGKJIF",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_GIMJMCOH",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_BHDJKCOH",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_JAIIDGOP",0,0,1,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_JJJPPKOO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_HHJJBFGC",0,0,1,0,0,0,0,0,0,0
"TARA_SAMEA2623808_METAG_BHLHCJPH",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_HINEEMFJ",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_AALDDLJG",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_OPMLKCMM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_AHKNFLFD",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_DLOBAEGN",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_OCIPKANB",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_CHJBMFHA",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_ELNJAOIJ",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_PNELPBBG",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_PLEFICCC",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_AELPBOKA",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_MIMGMHPH",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_JOHAGGDP",0,0,1,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_KDDBEEFK",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_CCCMEPMO",0,0,1,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_MDMOOJPM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_MDIFECKO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_ODDMHLMN",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_HNNAMLKH",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_OEIIILKL",0,0,1,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_MNNFNEFJ",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_EHCBNKGF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_HBGKDGAH",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_NEEIGFLL",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_KBDJACKE",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_PPPBBOON",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_OKBBBHIE",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_CBJBKNKM",0,0,0,0,0,0,0,1,0,0
"TARA_SAMEA2622823_METAG_LAKHEFOK",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_KJMJKJPL",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623808_METAG_ELNCNAIL",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_LEBOBHNK",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_PMFLEOOL",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_NIEPKHNO",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_PFLOPMPE",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_EMPIBHIA",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_OGCBFCML",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_FHODCBAI",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_AADNMICJ",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_DMPCECPJ",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_OLEMCGLH",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_GLPNBIDC",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_CKBDABCG",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_CLFPEDAA",1,0,0,0,0,0,0,1,0,0
"TARA_SAMEA2622823_METAG_AOIDCFLB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_KGGCKLGK",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_PMKPJLDB",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_CAKFIBAH",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_EFBMEGBD",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623808_METAG_ICIKEAKI",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_FIMCNEIP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_OEPJFMNH",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_CNBNPIIP",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_AAJOFIHM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_PFMFDNNF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620421_METAG_CACDNKPN",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620421_METAG_OFDEBACC",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397118_METAG_IFEBGMAG",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397118_METAG_OKNDPBEJ",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397118_METAG_LHADHHLJ",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397118_METAG_IAPDEHFJ",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623327_METAG_ELHJJDNF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623327_METAG_FHAKBMHC",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620929_METAG_HJNCHHAO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623327_METAG_PKEMGENP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620929_METAG_NNGHJFGB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620929_METAG_FFCGMCGE",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620106_METAG_JPHPJOBL",1,0,0,0,0,0,0,0,1,0
"TARA_SAMEA2620106_METAG_LDPDJAPM",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620929_METAG_DAIFGPKD",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620230_METAG_KKLLBDLN",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620230_METAG_BGLHHDKO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620230_METAG_IECAJCFP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622119_METAG_FFEDPHBE",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622119_METAG_BLDOOFIK",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622119_METAG_HFLMFBJA",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622796_METAG_NMPLJOFK",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622796_METAG_BKONDMCH",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620106_METAG_CJGMOBPF",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622796_METAG_IDICJGCK",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622796_METAG_EFMHLCND",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622796_METAG_AAOAHOHD",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622796_METAG_JIECIPCL",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622796_METAG_COCCMGBO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622796_METAG_ANNDNGOB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622796_METAG_ONCIAILM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622796_METAG_MMMKELLM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622796_METAG_OEBBJLBA",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620106_METAG_NDAHNLGG",1,0,0,0,0,0,0,0,1,1
"TARA_SAMEA2622796_METAG_HOPMJOLD",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622796_METAG_NKKMLAEE",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620106_METAG_KFNKCAII",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623886_METAG_CKKOGGOP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620106_METAG_NKEAPEFG",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623886_METAG_CLBJMLNK",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620106_METAG_MFLJEJNO",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623886_METAG_IABPPFLJ",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623886_METAG_KENHAKKO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623734_METAG_FAEPFLJD",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623734_METAG_CBAENPDF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623734_METAG_JJLNOAMP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621092_METAG_OOALNFHG",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620106_METAG_HDFPKOKE",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622923_METAG_GPGLDFJK",0,0,0,0,0,0,0,0,0,0
